Label,Model assigned score
"Nonbinder, training set",-1.7808286
"Nonbinder, training set",-0.37694824
"Nonbinder, training set",-1.7787818
"Nonbinder, training set",0.41154587
"Nonbinder, training set",1.241589
"Binder, training set",2.5836287
"Nonbinder, training set",-1.5119761
"Nonbinder, training set",0.19347656
"Nonbinder, training set",1.0302134
"Nonbinder, training set",-2.373249
"Nonbinder, training set",-2.6689262
"Nonbinder, training set",-1.9586245
"Nonbinder, training set",-0.3892377
"Nonbinder, training set",-2.6151056
"Nonbinder, training set",-1.1741486
"Nonbinder, training set",1.7191185
"Nonbinder, training set",-2.8176718
"Nonbinder, training set",-2.5388875
"Binder, training set",0.97392154
"Nonbinder, training set",0.14149159
"Nonbinder, training set",-2.4972677
"Binder, training set",0.20446324
"Nonbinder, training set",-1.2487097
"Nonbinder, training set",2.4655795
"Nonbinder, training set",-2.26935
"Nonbinder, training set",-2.4278498
"Nonbinder, training set",0.965052
"Nonbinder, training set",-2.4068727
"Nonbinder, training set",-3.391335
"Binder, training set",3.8900533
"Nonbinder, training set",-0.4516508
"Binder, training set",2.8445344
"Binder, training set",2.4846435
"Nonbinder, training set",-2.3284593
"Nonbinder, training set",1.2234873
"Nonbinder, training set",-2.382751
"Nonbinder, training set",-2.802312
"Nonbinder, training set",-3.0414934
"Nonbinder, training set",-1.68209
"Nonbinder, training set",-2.235871
"Nonbinder, training set",-0.104263246
"Binder, training set",1.6813799
"Nonbinder, training set",-2.651864
"Nonbinder, training set",-1.3568592
"Binder, training set",1.3576912
"Nonbinder, training set",-0.4549724
"Nonbinder, training set",-0.84263265
"Nonbinder, training set",-1.8975158
"Binder, training set",1.1620306
"Binder, training set",2.4283266
"Nonbinder, training set",-3.7017708
"Binder, training set",1.0201304
"Nonbinder, training set",0.16691768
"Nonbinder, training set",-2.976922
"Nonbinder, training set",-3.1165047
"Nonbinder, training set",0.74815595
"Nonbinder, training set",-1.3920937
"Binder, training set",1.8562886
"Nonbinder, training set",-3.4294128
"Nonbinder, training set",-3.030168
"Nonbinder, training set",-0.7830667
"Nonbinder, training set",-0.18548125
"Binder, training set",1.4937698
"Nonbinder, training set",-2.5433707
"Nonbinder, training set",2.064324
"Nonbinder, training set",0.10827035
"Nonbinder, training set",0.4777391
"Nonbinder, training set",-3.5482955
"Nonbinder, training set",-2.5611708
"Nonbinder, training set",-2.4013715
"Nonbinder, training set",-0.98034084
"Nonbinder, training set",-3.2475514
"Binder, training set",0.8132614
"Nonbinder, training set",-0.18433514
"Nonbinder, training set",-2.8793979
"Nonbinder, training set",-1.4420595
"Nonbinder, training set",-1.7497822
"Nonbinder, training set",-0.616098
"Binder, training set",2.1647973
"Nonbinder, training set",-2.5910978
"Nonbinder, training set",-0.671866
"Nonbinder, training set",-2.5193307
"Nonbinder, training set",-3.5591278
"Binder, training set",0.41013163
"Nonbinder, training set",-1.3339431
"Nonbinder, training set",-2.286172
"Nonbinder, training set",-2.9208097
"Nonbinder, training set",1.269215
"Nonbinder, training set",0.49345064
"Nonbinder, training set",-0.4619376
"Nonbinder, training set",-1.7041953
"Nonbinder, training set",-3.4831648
"Nonbinder, training set",-2.341681
"Nonbinder, training set",0.23136783
"Binder, training set",3.309061
"Nonbinder, training set",-0.7712086
"Nonbinder, training set",-0.0071680546
"Nonbinder, training set",-1.9646595
"Nonbinder, training set",-3.3936791
"Nonbinder, training set",-1.797482
"Nonbinder, training set",1.1102891
"Binder, training set",1.5738031
"Binder, training set",-0.446752
"Binder, training set",1.2389263
"Nonbinder, training set",-1.2501266
"Binder, training set",-0.4400205
"Nonbinder, training set",-3.0895119
"Binder, training set",3.829537
"Binder, training set",2.2470727
"Nonbinder, training set",-3.3516855
"Binder, training set",1.1344942
"Nonbinder, training set",-1.1433909
"Nonbinder, training set",0.7903693
"Nonbinder, training set",-3.2983565
"Binder, training set",4.453322
"Binder, training set",1.5312685
"Binder, training set",-1.814519
"Nonbinder, training set",-1.466816
"Binder, training set",-2.0964067
"Nonbinder, training set",-3.4149055
"Nonbinder, training set",-2.62257
"Nonbinder, training set",-2.9447021
"Binder, training set",2.539256
"Nonbinder, training set",0.062213838
"Nonbinder, training set",-2.905398
"Nonbinder, training set",-1.8727938
"Binder, training set",1.7212359
"Nonbinder, training set",-2.2312946
"Nonbinder, training set",0.5044898
"Binder, training set",-0.65966606
"Nonbinder, training set",-2.9851089
"Nonbinder, training set",0.366086
"Binder, training set",1.184996
"Nonbinder, training set",-0.32021022
"Nonbinder, training set",-1.841385
"Binder, training set",0.46539438
"Nonbinder, training set",-1.9758881
"Nonbinder, training set",-2.7136087
"Nonbinder, training set",-2.6377573
"Nonbinder, training set",-1.7430657
"Nonbinder, training set",-3.2540927
"Nonbinder, training set",-1.8229707
"Nonbinder, training set",-1.7456093
"Nonbinder, training set",-3.212201
"Binder, training set",2.812355
"Nonbinder, training set",-2.609321
"Nonbinder, training set",-2.4025416
"Binder, training set",2.7100415
"Nonbinder, training set",-2.224296
"Nonbinder, training set",-0.8729062
"Nonbinder, training set",-0.9965944
"Nonbinder, training set",-1.7659383
"Nonbinder, training set",-2.482728
"Binder, training set",-0.016444743
"Binder, training set",2.0842013
"Nonbinder, training set",-2.810822
"Nonbinder, training set",-1.1520015
"Nonbinder, training set",-1.9255733
"Nonbinder, training set",-3.1304884
"Nonbinder, training set",0.14476705
"Nonbinder, training set",-3.4117985
"Nonbinder, training set",0.4415748
"Binder, training set",-1.4383199
"Nonbinder, training set",-3.5006485
"Nonbinder, training set",-0.71794873
"Nonbinder, training set",-3.32299
"Binder, training set",1.4786409
"Nonbinder, training set",-1.9535183
"Nonbinder, training set",-3.0905557
"Nonbinder, training set",-1.2555256
"Nonbinder, training set",-2.2581096
"Nonbinder, training set",2.9621506
"Nonbinder, training set",-2.4920769
"Nonbinder, training set",-2.7321162
"Nonbinder, training set",2.1104097
"Binder, training set",2.8773136
"Binder, training set",1.8977982
"Nonbinder, training set",-3.2689772
"Nonbinder, training set",-2.612667
"Nonbinder, training set",-2.9972281
"Nonbinder, training set",-0.10702562
"Nonbinder, training set",-2.3570414
"Nonbinder, training set",-3.9535499
"Nonbinder, training set",-0.7373097
"Nonbinder, training set",-1.652326
"Nonbinder, training set",1.880114
"Binder, training set",1.1103302
"Nonbinder, training set",0.8135655
"Nonbinder, training set",-3.2659607
"Nonbinder, training set",0.708197
"Nonbinder, training set",-2.6303768
"Nonbinder, training set",-3.012241
"Nonbinder, training set",-3.0007286
"Binder, training set",0.8192729
"Nonbinder, training set",1.4123418
"Binder, training set",2.5811944
"Nonbinder, training set",-1.999944
"Binder, training set",1.7966262
"Binder, training set",3.3872976
"Nonbinder, training set",-1.7626005
"Nonbinder, training set",-3.447178
"Binder, training set",2.4188485
"Binder, training set",2.3395758
"Nonbinder, training set",-0.122856826
"Nonbinder, training set",-0.35691878
"Binder, training set",1.0155793
"Nonbinder, training set",-0.55588335
"Nonbinder, training set",-3.7657456
"Nonbinder, training set",-2.3648758
"Nonbinder, training set",-2.8278294
"Nonbinder, training set",-3.0320826
"Nonbinder, training set",-1.6447744
"Nonbinder, training set",-1.0584903
"Nonbinder, training set",-2.1039736
"Nonbinder, training set",-2.159809
"Binder, training set",3.477201
"Nonbinder, training set",-2.4211411
"Nonbinder, training set",-1.9596509
"Nonbinder, training set",-2.4692645
"Binder, training set",2.1618533
"Nonbinder, training set",-2.8983064
"Nonbinder, training set",1.7650541
"Nonbinder, training set",-1.5183012
"Binder, training set",-0.09073919
"Binder, training set",3.4128842
"Nonbinder, training set",-2.8298645
"Binder, training set",3.2010827
"Nonbinder, training set",-2.4824147
"Binder, training set",1.9444226
"Nonbinder, training set",0.033467352
"Nonbinder, training set",0.07541311
"Nonbinder, training set",-0.12463391
"Nonbinder, training set",-2.0803652
"Nonbinder, training set",-2.9719696
"Nonbinder, training set",-3.554223
"Nonbinder, training set",-2.8315969
"Nonbinder, training set",1.9136015
"Nonbinder, training set",-2.2949226
"Nonbinder, training set",-2.1852252
"Nonbinder, training set",-0.26458323
"Nonbinder, training set",-0.25484455
"Binder, training set",1.2260358
"Binder, training set",4.0293612
"Nonbinder, training set",-3.393896
"Nonbinder, training set",-1.6797711
"Binder, training set",1.3010741
"Nonbinder, training set",-1.4210247
"Nonbinder, training set",-1.0102293
"Nonbinder, training set",-1.2696732
"Nonbinder, training set",0.6366888
"Binder, training set",1.5041388
"Nonbinder, training set",-2.8729916
"Binder, training set",3.0992637
"Binder, training set",2.109037
"Binder, training set",2.4397097
"Nonbinder, training set",0.16968977
"Nonbinder, training set",-1.1067498
"Binder, training set",1.2388406
"Nonbinder, training set",0.6861062
"Binder, training set",0.7663566
"Nonbinder, training set",-1.0413277
"Nonbinder, training set",-2.5688782
"Nonbinder, training set",-2.5835166
"Nonbinder, training set",-2.6334176
"Nonbinder, training set",-1.9076813
"Binder, training set",2.1177068
"Binder, training set",2.816609
"Nonbinder, training set",-4.6250243
"Nonbinder, training set",-1.7900056
"Nonbinder, training set",-0.5544199
"Binder, training set",1.0883952
"Nonbinder, training set",-2.5309906
"Nonbinder, training set",-3.132568
"Binder, training set",1.8612062
"Nonbinder, training set",1.2242578
"Binder, training set",-2.3935256
"Nonbinder, training set",-3.0564542
"Nonbinder, training set",-1.9331093
"Nonbinder, training set",-2.1812491
"Binder, training set",2.2300363
"Nonbinder, training set",0.5642967
"Nonbinder, training set",-2.2530735
"Nonbinder, training set",-0.61317706
"Nonbinder, training set",-2.6482453
"Binder, training set",-0.07720941
"Binder, training set",-0.29590213
"Nonbinder, training set",-2.452374
"Nonbinder, training set",0.4529035
"Nonbinder, training set",-1.7094394
"Nonbinder, training set",1.5147921
"Binder, training set",1.2321619
"Nonbinder, training set",-4.133259
"Nonbinder, training set",-1.6156956
"Nonbinder, training set",0.45266342
"Nonbinder, training set",-0.64993954
"Nonbinder, training set",-1.1734065
"Binder, training set",1.9844049
"Nonbinder, training set",-3.3109717
"Nonbinder, training set",-1.2577008
"Nonbinder, training set",-3.0175972
"Nonbinder, training set",-3.2783132
"Nonbinder, training set",-2.5430112
"Nonbinder, training set",-3.450962
"Binder, training set",0.44461262
"Nonbinder, training set",-3.7791471
"Nonbinder, training set",-2.9578934
"Nonbinder, training set",-2.846006
"Nonbinder, training set",-0.4219607
"Nonbinder, training set",-1.6971663
"Nonbinder, training set",0.68913496
"Nonbinder, training set",2.0049758
"Binder, training set",-1.8600188
"Nonbinder, training set",-1.1101079
"Binder, training set",2.098411
"Nonbinder, training set",-2.9456973
"Binder, training set",0.55441153
"Nonbinder, training set",-2.9305696
"Nonbinder, training set",-2.0298352
"Nonbinder, training set",-2.6723733
"Nonbinder, training set",-0.35934728
"Binder, training set",-0.6192046
"Nonbinder, training set",-0.87533164
"Nonbinder, training set",-1.3960774
"Nonbinder, training set",-1.6385025
"Nonbinder, training set",-1.093601
"Nonbinder, training set",-2.500535
"Binder, training set",2.2236009
"Nonbinder, training set",-2.7664676
"Binder, training set",1.4397897
"Nonbinder, training set",-0.85267323
"Nonbinder, training set",-0.6985492
"Binder, training set",-1.4726442
"Nonbinder, training set",-0.3462845
"Nonbinder, training set",-1.4370213
"Nonbinder, training set",-1.9440428
"Binder, training set",4.1654034
"Nonbinder, training set",-2.4283643
"Nonbinder, training set",-1.710923
"Nonbinder, training set",-2.2918057
"Binder, training set",1.5719489
"Nonbinder, training set",-1.8704556
"Nonbinder, training set",-3.3127937
"Binder, training set",1.8026606
"Binder, training set",5.1775365
"Nonbinder, training set",-2.9095736
"Nonbinder, training set",-2.6863723
"Binder, training set",4.202353
"Nonbinder, training set",-1.1311039
"Nonbinder, training set",0.19150448
"Binder, training set",2.253776
"Nonbinder, training set",-1.1850594
"Nonbinder, training set",-2.7389612
"Binder, training set",0.5899118
"Nonbinder, training set",-2.0924811
"Nonbinder, training set",-2.5627012
"Nonbinder, training set",-2.3974352
"Binder, training set",4.227141
"Nonbinder, training set",-0.111403644
"Nonbinder, training set",-0.8899199
"Nonbinder, training set",-1.0070744
"Nonbinder, training set",-3.0680432
"Nonbinder, training set",-0.88854635
"Nonbinder, training set",-3.6554842
"Nonbinder, training set",0.79489946
"Nonbinder, training set",-2.784974
"Binder, training set",0.31391656
"Binder, training set",1.5510293
"Nonbinder, training set",-2.7694407
"Nonbinder, training set",-0.9108787
"Nonbinder, training set",-2.2137966
"Nonbinder, training set",-2.9982834
"Nonbinder, training set",-2.5505445
"Nonbinder, training set",-3.6097083
"Nonbinder, training set",-1.3508307
"Nonbinder, training set",-1.8787264
"Nonbinder, training set",-2.9375892
"Nonbinder, training set",-2.8474183
"Nonbinder, training set",-2.1071591
"Nonbinder, training set",-2.5764418
"Nonbinder, training set",0.44841385
"Nonbinder, training set",-2.301085
"Nonbinder, training set",-3.5355554
"Nonbinder, training set",-2.0264206
"Nonbinder, training set",0.8893101
"Nonbinder, training set",0.34309423
"Binder, training set",1.7371973
"Nonbinder, training set",-3.0381598
"Binder, training set",2.3433685
"Nonbinder, training set",-2.780428
"Nonbinder, training set",-2.666006
"Nonbinder, training set",-3.5664587
"Nonbinder, training set",-2.7721524
"Nonbinder, training set",-1.9316669
"Nonbinder, training set",-1.8386596
"Nonbinder, training set",-2.3307643
"Nonbinder, training set",-1.3942534
"Nonbinder, training set",-2.9102712
"Nonbinder, training set",-2.6478415
"Nonbinder, training set",1.5821334
"Nonbinder, training set",-1.506117
"Nonbinder, training set",-3.1627083
"Nonbinder, training set",-1.6385435
"Nonbinder, training set",-2.1358237
"Nonbinder, training set",1.1695677
"Nonbinder, training set",1.1813465
"Nonbinder, training set",-3.3701673
"Nonbinder, training set",-2.1284513
"Nonbinder, training set",-1.7775944
"Binder, training set",1.4284813
"Binder, training set",1.6401051
"Nonbinder, training set",-2.4493465
"Nonbinder, training set",-2.3458657
"Binder, training set",3.05306
"Binder, training set",2.3017201
"Binder, training set",1.91739
"Binder, training set",1.6270424
"Binder, training set",2.4775481
"Binder, training set",2.610805
"Binder, training set",2.7341394
"Nonbinder, training set",-3.3172379
"Nonbinder, training set",-3.5329185
